file,dataset,length,n_nan,n_inf,dtype_numeric,label_ok,n_anomaly,contamination,std,is_constant,n_segments,mean_seg_len,max_seg_len,anomaly_at_start,anomaly_at_end
176_MITDB_id_7_Medical_tr_6232_1st_6332.csv,MITDB,650000,0,0,True,True,38272,0.05888,0.28203105339320855,False,144,265.77777777777777,612,False,False
177_MITDB_id_8_Medical_tr_17675_1st_17775.csv,MITDB,650000,0,0,True,True,27124,0.04172923076923077,0.3185412703000784,False,60,452.06666666666666,820,False,False
178_SMD_id_1_Facility_tr_6000_1st_10609.csv,SMD,24000,0,0,True,True,427,0.017791666666666667,0.23119829046417062,False,4,106.75,311,False,False
179_SMD_id_2_Facility_tr_5925_1st_17580.csv,SMD,23703,0,0,True,True,161,0.006792389149052862,0.16411883253221451,False,1,161.0,161,False,False
180_SMD_id_3_Facility_tr_5925_1st_17580.csv,SMD,23703,0,0,True,True,161,0.006792389149052862,0.023226430782868023,False,1,161.0,161,False,False
181_SMD_id_4_Facility_tr_5000_1st_15144.csv,SMD,20000,0,0,True,True,908,0.0454,0.0764944869225497,False,3,302.6666666666667,573,False,False
182_SMD_id_5_Facility_tr_7174_1st_21230.csv,SMD,28696,0,0,True,True,198,0.006899916364650125,0.21274015366564727,False,3,66.0,126,False,False
183_SMD_id_6_Facility_tr_5925_1st_17580.csv,SMD,23703,0,0,True,True,161,0.006792389149052862,0.1450278382260819,False,1,161.0,161,False,False
184_SMD_id_7_Facility_tr_7119_1st_15849.csv,SMD,28479,0,0,True,True,2694,0.09459601811861372,0.028657395824909577,False,8,336.75,721,False,False
185_SMD_id_8_Facility_tr_5000_1st_15144.csv,SMD,20000,0,0,True,True,908,0.0454,0.08073080041155975,False,3,302.6666666666667,573,False,False
186_SMD_id_9_Facility_tr_5925_1st_17580.csv,SMD,23703,0,0,True,True,161,0.006792389149052862,0.08221173577977077,False,1,161.0,161,False,False
187_SMD_id_10_Facility_tr_5000_1st_15849.csv,SMD,20000,0,0,True,True,2190,0.1095,0.08591986770918639,False,4,547.5,633,False,True
188_SMD_id_11_Facility_tr_500_1st_392.csv,SMD,23703,0,0,True,True,817,0.034468210775007384,0.03896283987020379,False,12,68.08333333333333,225,False,False
189_SMD_id_12_Facility_tr_5925_1st_17580.csv,SMD,23703,0,0,True,True,161,0.006792389149052862,0.044547695827688,False,1,161.0,161,False,False
190_SMD_id_13_Facility_tr_7119_1st_15849.csv,SMD,28479,0,0,True,True,2694,0.09459601811861372,0.05545398759471385,False,8,336.75,721,False,False
191_SMD_id_14_Facility_tr_4596_1st_4696.csv,SMD,22700,0,0,True,True,146,0.006431718061674009,0.11091126919396507,False,2,73.0,125,False,False
192_SMD_id_15_Facility_tr_5925_1st_17580.csv,SMD,23703,0,0,True,True,161,0.006792389149052862,0.08815977474090216,False,1,161.0,161,False,False
193_SMD_id_16_Facility_tr_5925_1st_17580.csv,SMD,23703,0,0,True,True,161,0.006792389149052862,0.18774632419625234,False,1,161.0,161,False,False
194_SMD_id_17_Facility_tr_5925_1st_17580.csv,SMD,23703,0,0,True,True,161,0.006792389149052862,0.04538082206945998,False,1,161.0,161,False,False
195_SMD_id_18_Facility_tr_5925_1st_17580.csv,SMD,23703,0,0,True,True,161,0.006792389149052862,0.1368664377609471,False,1,161.0,161,False,False
196_SMD_id_19_Facility_tr_7174_1st_21230.csv,SMD,28696,0,0,True,True,192,0.006690827989963758,0.2142610349619184,False,2,96.0,126,False,False
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,SMD,20000,0,0,True,True,908,0.0454,0.09299180726189415,False,3,302.6666666666667,573,False,False
198_SMD_id_21_Facility_tr_5925_1st_17580.csv,SMD,23703,0,0,True,True,161,0.006792389149052862,0.023187130532108267,False,1,161.0,161,False,False
199_SMD_id_22_Facility_tr_5925_1st_17580.csv,SMD,23703,0,0,True,True,161,0.006792389149052862,0.09189907081557097,False,1,161.0,161,False,False
200_SMD_id_23_Facility_tr_7174_1st_21230.csv,SMD,28696,0,0,True,True,198,0.006899916364650125,0.09907195822908234,False,3,66.0,126,False,False
201_SMD_id_24_Facility_tr_7174_1st_21230.csv,SMD,28696,0,0,True,True,198,0.006899916364650125,0.21821317679983387,False,3,66.0,126,False,False
202_SMD_id_25_Facility_tr_6250_1st_21230.csv,SMD,25000,0,0,True,True,66,0.00264,0.21081254664872703,False,1,66.0,66,False,False
203_SMD_id_26_Facility_tr_7174_1st_21230.csv,SMD,28696,0,0,True,True,198,0.006899916364650125,0.1018557902526852,False,3,66.0,126,False,False
204_SMD_id_27_Facility_tr_5000_1st_15144.csv,SMD,20000,0,0,True,True,908,0.0454,0.07395414675353551,False,3,302.6666666666667,573,False,False
205_SMD_id_28_Facility_tr_5925_1st_17580.csv,SMD,23703,0,0,True,True,161,0.006792389149052862,0.13448842854441817,False,1,161.0,161,False,False
206_SMD_id_29_Facility_tr_6250_1st_21230.csv,SMD,25000,0,0,True,True,66,0.00264,0.20659887759257822,False,1,66.0,66,False,False
207_SMD_id_30_Facility_tr_7174_1st_21230.csv,SMD,28696,0,0,True,True,198,0.006899916364650125,0.13133687442798211,False,3,66.0,126,False,False
208_SMD_id_31_Facility_tr_5000_1st_15144.csv,SMD,20000,0,0,True,True,908,0.0454,0.0856950626798174,False,3,302.6666666666667,573,False,False
209_SMD_id_32_Facility_tr_5925_1st_17580.csv,SMD,23703,0,0,True,True,161,0.006792389149052862,0.0746243530207122,False,1,161.0,161,False,False
210_SMD_id_33_Facility_tr_5925_1st_17580.csv,SMD,23703,0,0,True,True,161,0.006792389149052862,0.1486380243993684,False,1,161.0,161,False,False
211_SMD_id_34_Facility_tr_5925_1st_17580.csv,SMD,23703,0,0,True,True,161,0.006792389149052862,0.023485462764576578,False,1,161.0,161,False,False
212_SMD_id_35_Facility_tr_5925_1st_17580.csv,SMD,23703,0,0,True,True,161,0.006792389149052862,0.053537705129717755,False,1,161.0,161,False,False
213_SMD_id_36_Facility_tr_5925_1st_17580.csv,SMD,23703,0,0,True,True,161,0.006792389149052862,0.038481592627209064,False,1,161.0,161,False,False
214_SMD_id_37_Facility_tr_5925_1st_17580.csv,SMD,23703,0,0,True,True,161,0.006792389149052862,0.16411381238568465,False,1,161.0,161,False,False
215_SMD_id_38_Facility_tr_5925_1st_17580.csv,SMD,23703,0,0,True,True,161,0.006792389149052862,0.04907316480299566,False,1,161.0,161,False,False
216_LTDB_id_1_Medical_tr_500_1st_266.csv,LTDB,100000,0,0,True,True,14857,0.14857,0.43804987188786787,False,137,108.44525547445255,210,False,False
217_LTDB_id_2_Medical_tr_500_1st_266.csv,LTDB,100000,0,0,True,True,14857,0.14857,0.374059752917201,False,137,108.44525547445255,210,False,False
218_LTDB_id_3_Medical_tr_500_1st_266.csv,LTDB,100000,0,0,True,True,14857,0.14857,0.42313887846951326,False,137,108.44525547445255,210,False,False
219_LTDB_id_4_Medical_tr_3618_1st_3718.csv,LTDB,100000,0,0,True,True,14781,0.14781,0.9961440126546715,False,116,127.42241379310344,440,False,False
220_LTDB_id_5_Medical_tr_500_1st_26.csv,LTDB,100000,0,0,True,True,31565,0.31565,0.47650453442626334,False,166,190.15060240963857,1559,False,True
221_LTDB_id_6_Medical_tr_500_1st_26.csv,LTDB,100000,0,0,True,True,31565,0.31565,0.39571156874671987,False,166,190.15060240963857,1559,False,True
222_LTDB_id_7_Medical_tr_3618_1st_3718.csv,LTDB,100000,0,0,True,True,14781,0.14781,0.4461349564862632,False,116,127.42241379310344,440,False,False
223_LTDB_id_8_Medical_tr_4456_1st_4556.csv,LTDB,100000,0,0,True,True,16159,0.16159,0.8195582752654017,False,100,161.59,368,False,False
224_LTDB_id_9_Medical_tr_4456_1st_4556.csv,LTDB,100000,0,0,True,True,16159,0.16159,0.4663401130281524,False,100,161.59,368,False,False
225_MGAB_id_1_Synthetic_tr_25000_1st_38478.csv,MGAB,100000,0,0,True,True,200,0.002,0.31924848538129585,False,10,20.0,20,False,False
226_MGAB_id_2_Synthetic_tr_20000_1st_45134.csv,MGAB,80000,0,0,True,True,140,0.00175,0.3193273915122376,False,7,20.0,20,False,False
227_MGAB_id_3_Synthetic_tr_25000_1st_44340.csv,MGAB,100000,0,0,True,True,200,0.002,0.31924835546447605,False,10,20.0,20,False,False
228_MGAB_id_4_Synthetic_tr_25000_1st_38948.csv,MGAB,100000,0,0,True,True,200,0.002,0.31902900127689193,False,10,20.0,20,False,False
229_MGAB_id_5_Synthetic_tr_25000_1st_33098.csv,MGAB,100000,0,0,True,True,200,0.002,0.31942029522189325,False,10,20.0,20,False,False
230_MGAB_id_6_Synthetic_tr_25000_1st_42441.csv,MGAB,100000,0,0,True,True,200,0.002,0.3194971441205954,False,10,20.0,20,False,False
231_MGAB_id_7_Synthetic_tr_25000_1st_35544.csv,MGAB,100000,0,0,True,True,200,0.002,0.3192844917792058,False,10,20.0,20,False,False
232_MGAB_id_8_Synthetic_tr_25000_1st_32708.csv,MGAB,100000,0,0,True,True,200,0.002,0.3194419284961065,False,10,20.0,20,False,False
233_MGAB_id_9_Synthetic_tr_25000_1st_41300.csv,MGAB,100000,0,0,True,True,200,0.002,0.31949515749627616,False,10,20.0,20,False,False
234_SED_id_1_Medical_tr_3740_1st_3840.csv,SED,19999,0,0,True,True,960,0.048002400120006,206.6690935044428,False,15,64.0,64,False,False
235_SED_id_2_Medical_tr_2499_1st_3840.csv,SED,9999,0,0,True,True,384,0.03840384038403841,207.38559192121127,False,6,64.0,64,False,False
236_SED_id_3_Medical_tr_3740_1st_3840.csv,SED,39999,0,0,True,True,1472,0.036800920023000575,208.39018442280388,False,23,64.0,64,False,False
237_SVDB_id_1_Medical_tr_11587_1st_11687.csv,SVDB,130400,0,0,True,True,9852,0.0755521472392638,0.3523657271037916,False,12,821.0,4418,False,False
238_SVDB_id_2_Medical_tr_25000_1st_71963.csv,SVDB,100000,0,0,True,True,676,0.00676,0.33719312579173005,False,1,676.0,676,False,False
239_SVDB_id_3_Medical_tr_50000_1st_106634.csv,SVDB,230400,0,0,True,True,3503,0.015203993055555556,0.5088293611077876,False,13,269.46153846153845,1621,False,False
240_SVDB_id_4_Medical_tr_18462_1st_18562.csv,SVDB,130400,0,0,True,True,6004,0.046042944785276076,0.5377607047006424,False,34,176.58823529411765,926,False,False
241_SVDB_id_5_Medical_tr_11587_1st_11687.csv,SVDB,130400,0,0,True,True,9852,0.0755521472392638,0.2990660760680017,False,12,821.0,4418,False,False
242_SVDB_id_6_Medical_tr_10726_1st_10826.csv,SVDB,180400,0,0,True,True,2856,0.015831485587583148,0.2277243076262284,False,26,109.84615384615384,235,False,False
243_SVDB_id_7_Medical_tr_11393_1st_11493.csv,SVDB,180400,0,0,True,True,5547,0.030748337028824832,0.4474669790029142,False,32,173.34375,297,False,False
244_SVDB_id_8_Medical_tr_17803_1st_17903.csv,SVDB,130400,0,0,True,True,3941,0.030222392638036808,0.550588107761672,False,25,157.64,264,False,False
245_SVDB_id_9_Medical_tr_12607_1st_12707.csv,SVDB,180400,0,0,True,True,14891,0.08254434589800444,0.27062004781728183,False,150,99.27333333333333,459,False,False
246_SVDB_id_10_Medical_tr_20100_1st_68460.csv,SVDB,80400,0,0,True,True,535,0.006654228855721393,0.32253014364139315,False,5,107.0,107,False,False
247_SVDB_id_11_Medical_tr_20100_1st_23611.csv,SVDB,80400,0,0,True,True,945,0.011753731343283582,0.4212732955845215,False,8,118.125,122,False,False
248_SVDB_id_12_Medical_tr_18462_1st_18562.csv,SVDB,130400,0,0,True,True,6004,0.046042944785276076,0.33583617155862583,False,34,176.58823529411765,926,False,False
249_SVDB_id_13_Medical_tr_50000_1st_54982.csv,SVDB,230400,0,0,True,True,8578,0.037230902777777776,0.4209823776802716,False,57,150.49122807017545,275,False,False
250_SVDB_id_14_Medical_tr_50000_1st_107354.csv,SVDB,230400,0,0,True,True,6469,0.028077256944444445,0.349827582613923,False,6,1078.1666666666667,5778,False,False
251_SVDB_id_15_Medical_tr_5421_1st_5521.csv,SVDB,230400,0,0,True,True,12809,0.05559461805555556,0.2106362998732069,False,83,154.32530120481928,172,False,False
252_SVDB_id_16_Medical_tr_12167_1st_12267.csv,SVDB,230400,0,0,True,True,6151,0.02669704861111111,0.12742863648899325,False,61,100.8360655737705,415,False,False
253_SVDB_id_17_Medical_tr_17803_1st_17903.csv,SVDB,130400,0,0,True,True,3941,0.030222392638036808,0.6192429141338679,False,25,157.64,264,False,False
254_SVDB_id_18_Medical_tr_30824_1st_30924.csv,SVDB,230400,0,0,True,True,7847,0.034058159722222224,0.3441665550951376,False,42,186.83333333333334,532,False,False
255_SVDB_id_19_Medical_tr_50000_1st_54982.csv,SVDB,230400,0,0,True,True,8578,0.037230902777777776,0.20919919943598475,False,57,150.49122807017545,275,False,False
256_SVDB_id_20_Medical_tr_6264_1st_6364.csv,SVDB,230400,0,0,True,True,7464,0.03239583333333333,0.36195264189720955,False,45,165.86666666666667,285,False,False
257_TAO_id_1_Environment_tr_500_1st_3.csv,TAO,10000,0,0,True,True,954,0.0954,112.5464275316094,False,849,1.1236749116607774,5,False,False
258_TAO_id_2_Environment_tr_500_1st_4.csv,TAO,10000,0,0,True,True,1380,0.138,140.5718451966808,False,1199,1.1509591326105089,4,False,False
259_TAO_id_3_Environment_tr_500_1st_7.csv,TAO,10000,0,0,True,True,488,0.0488,0.5711715924448624,False,468,1.0427350427350428,2,False,False
260_IOPS_id_1_WebService_tr_5000_1st_11804.csv,IOPS,20000,0,0,True,True,14,0.0007,0.6853929606379118,False,1,14.0,14,False,False
261_IOPS_id_2_WebService_tr_2178_1st_2278.csv,IOPS,8784,0,0,True,True,6,0.0006830601092896175,0.10143794945594833,False,2,3.0,3,False,False
262_IOPS_id_3_WebService_tr_7028_1st_7128.csv,IOPS,125135,0,0,True,True,2704,0.02160866264434411,15.051867991123366,False,46,58.78260869565217,1488,False,False
263_IOPS_id_4_WebService_tr_3482_1st_3582.csv,IOPS,149123,0,0,True,True,790,0.005297640203053855,4.469130495328702,False,56,14.107142857142858,47,False,False
264_IOPS_id_5_WebService_tr_11665_1st_11765.csv,IOPS,60000,0,0,True,True,901,0.015016666666666666,0.39633311799870974,False,3,300.3333333333333,895,False,False
265_IOPS_id_6_WebService_tr_6453_1st_6553.csv,IOPS,128787,0,0,True,True,105,0.0008152996808684106,9.783967329275447,False,11,9.545454545454545,14,False,False
266_IOPS_id_7_WebService_tr_4010_1st_4110.csv,IOPS,89155,0,0,True,True,1456,0.016331108743200044,3.666509305079767,False,53,27.471698113207548,411,False,False
267_IOPS_id_8_WebService_tr_1534_1st_1882.csv,IOPS,6138,0,0,True,True,53,0.008634734441186055,0.9579716649611605,False,5,10.6,24,False,False
268_IOPS_id_9_WebService_tr_6216_1st_6316.csv,IOPS,29133,0,0,True,True,1397,0.04795249373562627,18.940021278218204,False,15,93.13333333333334,442,False,False
269_IOPS_id_10_WebService_tr_1216_1st_1728.csv,IOPS,4866,0,0,True,True,49,0.010069872585285656,0.889965699482706,False,2,24.5,43,False,False
270_IOPS_id_11_WebService_tr_5638_1st_5738.csv,IOPS,60000,0,0,True,True,151,0.0025166666666666666,37.90921502785956,False,10,15.1,68,False,False
271_IOPS_id_12_WebService_tr_500_1st_341.csv,IOPS,8784,0,0,True,True,116,0.013205828779599272,1.0354489751384912,False,10,11.6,47,False,False
272_IOPS_id_13_WebService_tr_3442_1st_3542.csv,IOPS,149156,0,0,True,True,633,0.004243878891898415,4.301366773805541,False,56,11.303571428571429,36,False,False
273_IOPS_id_14_WebService_tr_5569_1st_5669.csv,IOPS,149122,0,0,True,True,761,0.005103204087928005,30.44639778442534,False,53,14.358490566037736,210,False,False
274_IOPS_id_15_WebService_tr_4591_1st_4691.csv,IOPS,149132,0,0,True,True,6777,0.045442963280851865,16.66568115897299,False,86,78.80232558139535,443,False,False
275_IOPS_id_16_WebService_tr_1482_1st_1582.csv,IOPS,8784,0,0,True,True,71,0.00808287795992714,0.10603196524777454,False,6,11.833333333333334,48,False,False
276_IOPS_id_17_WebService_tr_19197_1st_19297.csv,IOPS,91370,0,0,True,True,2576,0.028193061179818322,0.8856462659997538,False,20,128.8,945,False,False
277_NEK_id_1_WebService_tr_500_1st_17.csv,NEK,1073,0,0,True,True,88,0.08201304753028892,1.022670143425233,False,2,44.0,69,False,False
278_NEK_id_2_WebService_tr_500_1st_64.csv,NEK,1073,0,0,True,True,65,0.06057781919850885,0.14758846658873326,False,6,10.833333333333334,21,False,False
279_NEK_id_3_WebService_tr_500_1st_974.csv,NEK,1073,0,0,True,True,91,0.08480894687791239,1.8992499898355055,False,1,91.0,91,False,False
280_NEK_id_4_WebService_tr_500_1st_231.csv,NEK,1073,0,0,True,True,57,0.05312208760484623,0.1605958880513603,False,4,14.25,24,False,False
281_NEK_id_5_WebService_tr_500_1st_974.csv,NEK,1073,0,0,True,True,88,0.08201304753028892,1.280291884136921,False,1,88.0,88,False,False
282_NEK_id_6_WebService_tr_500_1st_64.csv,NEK,1073,0,0,True,True,63,0.05871388630009319,0.16725118896304364,False,7,9.0,17,False,False
283_NEK_id_7_WebService_tr_500_1st_777.csv,NEK,1073,0,0,True,True,120,0.11183597390493942,1.8618124762944461,False,2,60.0,95,False,False
284_NEK_id_8_WebService_tr_500_1st_976.csv,NEK,1073,0,0,True,True,89,0.08294501397949673,1.2578535250849754,False,1,89.0,89,False,False
285_NEK_id_9_WebService_tr_500_1st_780.csv,NEK,1073,0,0,True,True,108,0.10065237651444547,1.8618124762944461,False,2,54.0,87,False,False
286_CATSv2_id_1_Sensor_tr_17792_1st_17892.csv,CATSv2,300000,0,0,True,True,14800,0.04933333333333333,0.7713796074222014,False,19,778.9473684210526,5000,False,False
287_TODS_id_1_Synthetic_tr_500_1st_11.csv,TODS,5000,0,0,True,True,261,0.0522,1.095356868222863,False,247,1.05668016194332,3,False,False
288_TODS_id_2_Synthetic_tr_500_1st_65.csv,TODS,5000,0,0,True,True,338,0.0676,1.0645329720384453,False,112,3.017857142857143,200,False,False
289_TODS_id_3_Synthetic_tr_500_1st_26.csv,TODS,5000,0,0,True,True,225,0.045,1.0554382765174313,False,123,1.829268292682927,10,False,False
290_TODS_id_4_Synthetic_tr_500_1st_26.csv,TODS,5000,0,0,True,True,429,0.0858,1.0572989619445792,False,84,5.107142857142857,200,False,False
291_TODS_id_5_Synthetic_tr_500_1st_11.csv,TODS,5000,0,0,True,True,261,0.0522,1.0367881414355626,False,247,1.05668016194332,3,False,False
292_TODS_id_6_Synthetic_tr_500_1st_11.csv,TODS,5000,0,0,True,True,261,0.0522,1.0664876371872762,False,247,1.05668016194332,3,False,False
293_TODS_id_7_Synthetic_tr_500_1st_7.csv,TODS,5000,0,0,True,True,251,0.0502,1.0692501736063005,False,24,10.458333333333334,16,False,False
294_TODS_id_8_Synthetic_tr_500_1st_200.csv,TODS,5000,0,0,True,True,510,0.102,1.065765158845153,False,14,36.42857142857143,200,False,False
295_TODS_id_9_Synthetic_tr_1250_1st_2046.csv,TODS,5000,0,0,True,True,390,0.078,1.8346415594156886,False,11,35.45454545454545,200,False,False
296_TODS_id_10_Synthetic_tr_500_1st_26.csv,TODS,5000,0,0,True,True,204,0.0408,1.0686297079477045,False,155,1.3161290322580645,10,False,False
297_TODS_id_11_Synthetic_tr_500_1st_7.csv,TODS,5000,0,0,True,True,251,0.0502,2.8167883643487666,False,24,10.458333333333334,16,False,False
298_TODS_id_12_Synthetic_tr_500_1st_0.csv,TODS,5000,0,0,True,True,324,0.0648,1.494162277411353,False,60,5.4,200,True,False
299_TODS_id_13_Synthetic_tr_500_1st_65.csv,TODS,5000,0,0,True,True,268,0.0536,1.5161369278315433,False,96,2.7916666666666665,100,False,False
300_TODS_id_14_Synthetic_tr_1250_1st_2555.csv,TODS,5000,0,0,True,True,400,0.08,1.0613524059622192,False,3,133.33333333333334,200,False,False
301_TODS_id_15_Synthetic_tr_500_1st_245.csv,TODS,5000,0,0,True,True,410,0.082,2.1285033862290215,False,13,31.53846153846154,200,False,False
302_Power_id_1_Facility_tr_7685_1st_7785.csv,Power,35040,0,0,True,True,3000,0.08561643835616438,292.72161436152464,False,4,750.0,750,False,False
303_UCR_id_1_Medical_tr_2499_1st_8000.csv,UCR,9998,0,0,True,True,25,0.002500500100020004,0.20024867085823803,False,1,25.0,25,False,False
304_UCR_id_2_Medical_tr_2499_1st_7000.csv,UCR,9998,0,0,True,True,50,0.005001000200040008,0.2003631051277201,False,1,50.0,50,False,False
305_UCR_id_3_Medical_tr_3000_1st_5948.csv,UCR,12000,0,0,True,True,45,0.00375,0.029031891213277095,False,1,45.0,45,False,False
306_UCR_id_4_Medical_tr_2507_1st_8500.csv,UCR,10028,0,0,True,True,1,9.972078181092939e-05,0.20227737545672841,False,1,1.0,1,False,False
307_UCR_id_5_Facility_tr_29895_1st_39240.csv,UCR,119580,0,0,True,True,96,0.0008028098344204717,45.63344526125007,False,1,96.0,96,False,False
308_UCR_id_6_Facility_tr_20000_1st_56600.csv,UCR,80001,0,0,True,True,300,0.00374995312558593,173.01712661720174,False,1,300.0,300,False,False
309_UCR_id_7_Medical_tr_3000_1st_5948.csv,UCR,12000,0,0,True,True,45,0.00375,0.028666947319246214,False,1,45.0,45,False,False
310_UCR_id_8_HumanActivity_tr_2631_1st_8285.csv,UCR,10524,0,0,True,True,30,0.0028506271379703536,0.3926661032121097,False,1,30.0,30,False,False
311_UCR_id_9_HumanActivity_tr_16000_1st_38400.csv,UCR,64000,0,0,True,True,800,0.0125,874.6990802254281,False,1,800.0,800,False,False
312_UCR_id_10_Facility_tr_19948_1st_52000.csv,UCR,79795,0,0,True,True,620,0.007769910395388182,175.47711297425033,False,1,620.0,620,False,False
313_UCR_id_11_Sensor_tr_2827_1st_4711.csv,UCR,11308,0,0,True,True,98,0.008666430845419171,0.5824326208946695,False,1,98.0,98,False,False
314_UCR_id_12_HumanActivity_tr_16250_1st_38500.csv,UCR,65000,0,0,True,True,300,0.004615384615384616,1038.1735403990683,False,1,300.0,300,False,False
315_UCR_id_13_HumanActivity_tr_16000_1st_33070.csv,UCR,64000,0,0,True,True,110,0.00171875,875.255290938288,False,1,110.0,110,False,False
316_UCR_id_14_Sensor_tr_2833_1st_5988.csv,UCR,11334,0,0,True,True,97,0.008558320098817717,0.5825323355784161,False,1,97.0,97,False,False
317_UCR_id_15_HumanActivity_tr_16000_1st_38400.csv,UCR,64000,0,0,True,True,800,0.0125,891.593712008876,False,1,800.0,800,False,False
318_UCR_id_16_Medical_tr_2499_1st_7000.csv,UCR,9998,0,0,True,True,50,0.005001000200040008,0.20113079950004606,False,1,50.0,50,False,False
319_UCR_id_17_Environment_tr_6166_1st_19280.csv,UCR,24667,0,0,True,True,160,0.00648639883244821,0.6768199687232689,False,1,160.0,160,False,False
320_UCR_id_18_Medical_tr_2500_1st_7000.csv,UCR,10001,0,0,True,True,30,0.0029997000299970002,0.20240981489277876,False,1,30.0,30,False,False
321_UCR_id_19_Medical_tr_1875_1st_4485.csv,UCR,7500,0,0,True,True,102,0.0136,13.153351195643431,False,1,102.0,102,False,False
322_UCR_id_20_Facility_tr_7482_1st_24005.csv,UCR,29931,0,0,True,True,72,0.0024055327252681166,46.400166754487074,False,1,72.0,72,False,False
323_UCR_id_21_HumanActivity_tr_48812_1st_128430.csv,UCR,195250,0,0,True,True,1,5.121638924455826e-06,911.5628142571302,False,1,1.0,1,False,False
324_UCR_id_22_Medical_tr_1875_1st_5865.csv,UCR,7501,0,0,True,True,109,0.014531395813891481,14.3331845752353,False,1,109.0,109,False,False
325_UCR_id_23_Medical_tr_3000_1st_6168.csv,UCR,12000,0,0,True,True,44,0.0036666666666666666,0.028584025337138906,False,1,44.0,44,False,False
326_UCR_id_24_Medical_tr_1875_1st_4187.csv,UCR,7501,0,0,True,True,12,0.001599786695107319,13.106192313510848,False,1,12.0,12,False,False
327_UCR_id_25_Medical_tr_15000_1st_51370.csv,UCR,60000,0,0,True,True,370,0.006166666666666667,30.635789356019355,False,1,370.0,370,False,False
328_UCR_id_26_Medical_tr_1913_1st_3474.csv,UCR,7654,0,0,True,True,155,0.020250849229161223,11.051526417747091,False,1,155.0,155,False,False
329_UCR_id_27_Medical_tr_7500_1st_17210.csv,UCR,30001,0,0,True,True,50,0.0016666111129629013,0.02334560020592565,False,1,50.0,50,False,False
330_UCR_id_28_Facility_tr_7482_1st_23405.csv,UCR,29931,0,0,True,True,72,0.0024055327252681166,45.94711086599141,False,1,72.0,72,False,False
331_UCR_id_29_Facility_tr_50000_1st_837400.csv,UCR,900000,0,0,True,True,1700,0.001888888888888889,1564.0623648041314,False,1,1700.0,1700,False,False
332_UCR_id_30_Facility_tr_13750_1st_52600.csv,UCR,55000,0,0,True,True,200,0.0036363636363636364,50.64105572965036,False,1,200.0,200,False,False
333_UCR_id_31_Facility_tr_7500_1st_13400.csv,UCR,30000,0,0,True,True,400,0.013333333333333334,36.5346566062052,False,1,400.0,400,False,False
334_UCR_id_32_HumanActivity_tr_1671_1st_2764.csv,UCR,6684,0,0,True,True,231,0.034560143626570915,1.1374950007362545,False,1,231.0,231,False,False
335_UCR_id_33_Medical_tr_1875_1st_4526.csv,UCR,7501,0,0,True,True,30,0.003999466737768298,10.417611445465916,False,1,30.0,30,False,False
336_UCR_id_34_Facility_tr_32191_1st_124159.csv,UCR,128767,0,0,True,True,826,0.006414686992785418,906.8007082242709,False,1,826.0,826,False,False
337_UCR_id_35_HumanActivity_tr_50000_1st_110260.csv,UCR,200000,0,0,True,True,152,0.00076,919.7852459813032,False,1,152.0,152,False,False
338_UCR_id_36_Facility_tr_9000_1st_12400.csv,UCR,36001,0,0,True,True,400,0.011110802477708952,24.920186288882327,False,1,400.0,400,False,False
339_UCR_id_37_Sensor_tr_2750_1st_5400.csv,UCR,11000,0,0,True,True,200,0.01818181818181818,9200.936347957955,False,1,200.0,200,False,False
340_UCR_id_38_Facility_tr_32500_1st_114283.csv,UCR,130001,0,0,True,True,67,0.0005153806509180698,907.3142759560387,False,1,67.0,67,False,False
341_UCR_id_39_HumanActivity_tr_48812_1st_128430.csv,UCR,195250,0,0,True,True,1,5.121638924455826e-06,916.3950157650406,False,1,1.0,1,False,False
342_UCR_id_40_Medical_tr_7500_1st_17000.csv,UCR,30000,0,0,True,True,100,0.0033333333333333335,30.3847367340724,False,1,100.0,100,False,False
343_UCR_id_41_Facility_tr_14030_1st_52600.csv,UCR,56123,0,0,True,True,200,0.003563601375550131,41.91258434111828,False,1,200.0,200,False,False
344_UCR_id_42_Sensor_tr_2851_1st_5365.csv,UCR,11406,0,0,True,True,15,0.0013150973172014729,0.5853271866563861,False,1,15.0,15,False,False
345_UCR_id_43_Facility_tr_25000_1st_44630.csv,UCR,100000,0,0,True,True,260,0.0026,889.2536144633818,False,1,260.0,260,False,False
346_UCR_id_44_Medical_tr_7456_1st_17390.csv,UCR,29826,0,0,True,True,130,0.004358613290417757,0.02321709106877716,False,1,130.0,130,False,False
347_UCR_id_45_Sensor_tr_2851_1st_5365.csv,UCR,11406,0,0,True,True,15,0.0013150973172014729,0.5823010589575202,False,1,15.0,15,False,False
348_UCR_id_46_Facility_tr_9000_1st_12400.csv,UCR,36001,0,0,True,True,400,0.011110802477708952,25.214188482406094,False,1,400.0,400,False,False
349_UCR_id_47_Facility_tr_29954_1st_74900.csv,UCR,119819,0,0,True,True,96,0.0008012084894716197,45.6510823040031,False,1,96.0,96,False,False
350_UCR_id_48_Facility_tr_7482_1st_23405.csv,UCR,29931,0,0,True,True,72,0.0024055327252681166,46.61760769802397,False,1,72.0,72,False,False
351_UCR_id_49_Medical_tr_7464_1st_12190.csv,UCR,29859,0,0,True,True,230,0.007702870156401755,0.022973701297143205,False,1,230.0,230,False,False
